ubigeo,iddpto,idprov,n_facilities_total,n_emergency_active,n_emergency_structural,camas_total,n_public,n_private,n_ccpp_baseline,dist_median_m_baseline,dist_median_m_alternative,pct_ccpp_gt5km_baseline,pct_ccpp_gt20km_baseline,pct_ccpp_gt5km_alternative,pct_ccpp_gt20km_alternative,susalud_latest_year,susalud_atenciones,susalud_atendidos,facility_density_baseline,activity_per_ccpp_baseline,comp_facility_baseline,comp_activity_baseline,comp_access_baseline,hadi_baseline,hadi_quintile_baseline,facility_density_alternative,activity_per_ccpp_alternative,comp_facility_alternative,comp_activity_alternative,comp_access_alternative,hadi_alternative,hadi_quintile_alternative,quintile_shift,classification_change
170202,17,1702,2,0,0,0,2,0,15.0,122364.0,108837.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
080914,08,0809,16,0,2,0,16,0,80.0,77087.0,22399.0,100.0,100.0,87.5,58.75,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),2.5,0.0,0.22926698769395398,0.695024077046549,0.9159978598180846,0.6134,Q4,-1,improved 1
080902,08,0809,19,0,3,0,19,0,364.0,32070.0,11682.0,100.0,80.77,84.34,15.93,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8945960406634564,0.7892,Q4,0.8241758241758242,0.0,0.4772605671482076,0.695024077046549,0.7875869448903157,0.6533,Q4,0,same
120608,12,1206,28,24,5,0,27,1,206.0,4589.0,15193.0,47.57,2.91,85.92,34.47,2018.0,0,0,11.650485436893204,0.0,0.09470304975922954,0.695024077046549,0.6581059390048154,0.4826,Q3,2.4271844660194173,0.0,0.23809523809523808,0.695024077046549,0.8619582664526485,0.5984,Q3,0,same
160106,16,1601,7,0,1,0,7,0,82.0,33815.0,14289.0,100.0,80.49,87.8,34.15,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8940609951845907,0.789,Q4,1.2195121951219512,0.0,0.4028892455858748,0.695024077046549,0.8603531300160514,0.6528,Q4,0,same
220603,22,2206,9,5,2,0,9,0,64.0,12621.0,14374.0,75.0,34.38,90.62,29.69,2026.0,144,141,7.8125,2.25,0.1615837346174425,0.2108079186730872,0.7891920813269128,0.3872,Q2,3.125,2.25,0.17897271268057785,0.2108079186730872,0.8472445157838416,0.4123,Q3,1,worsened 1
160803,16,1608,6,0,0,0,6,0,111.0,253644.0,253644.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
250204,25,2502,3,0,0,0,3,0,25.0,139617.0,140241.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
160502,16,1605,3,0,0,0,3,0,30.0,87016.0,86043.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
160705,16,1607,8,0,1,0,8,0,89.0,25641.0,28445.0,100.0,71.91,96.63,66.29,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8780096308186196,0.7837,Q4,1.1235955056179776,0.0,0.42241840556447297,0.695024077046549,0.9325842696629213,0.6833,Q4,0,same
170201,17,1702,4,0,0,0,4,0,35.0,20870.0,20870.0,100.0,54.29,100.0,54.29,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8386837881219904,0.7706,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9069020866773676,0.7952,Q4,0,same
010403,01,0104,13,11,1,0,13,0,96.0,9866.0,39206.0,69.79,3.12,98.96,82.29,2019.0,3,3,11.458333333333332,0.03125,0.09577314071696094,0.3713215623327983,0.660781166399144,0.376,Q2,1.0416666666666665,0.03125,0.4390048154093098,0.3713215623327983,0.9497057249866239,0.5867,Q3,1,worsened 1
170203,17,1702,4,0,0,0,3,1,43.0,91161.0,42925.0,100.0,100.0,100.0,95.35,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9689673622257892,0.8159,Q5 (Worst),0,same
170103,17,1701,9,0,0,0,9,0,76.0,37391.0,37391.0,90.79,65.79,90.79,65.79,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8651685393258427,0.7794,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9320492241840557,0.8035,Q5 (Worst),1,worsened 1
250202,25,2502,4,1,1,0,4,0,49.0,22595.0,20455.0,95.92,61.22,83.67,51.02,2025.0,12,12,2.0408163265306123,0.24489795918367346,0.4058319957196362,0.30390583199571963,0.8528624933119315,0.5209,Q3,2.0408163265306123,0.24489795918367346,0.28437667201712147,0.30390583199571963,0.9020866773675762,0.4968,Q3,0,same
250203,25,2502,5,1,1,0,5,0,94.0,19446.0,21379.0,94.68,46.81,94.68,55.32,2025.0,43,40,1.0638297872340425,0.4574468085106383,0.49250936329588013,0.27501337613697163,0.8199571963616907,0.5292,Q3,1.0638297872340425,0.4574468085106383,0.43418940609951845,0.27501337613697163,0.907972177635099,0.5391,Q3,0,same
190306,19,1903,23,3,1,0,23,0,180.0,14559.0,19771.0,88.89,33.33,95.0,48.89,2026.0,213,205,1.6666666666666667,1.1833333333333333,0.43418940609951845,0.23381487426431247,0.7878544676297485,0.4853,Q3,0.5555555555555556,1.1833333333333333,0.5275548421615838,0.23381487426431247,0.8972712680577849,0.5529,Q3,0,same
160604,16,1606,3,0,1,0,3,0,31.0,42472.0,18206.0,100.0,83.87,90.32,38.71,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9004815409309791,0.7912,Q4,3.225806451612903,0.0,0.1730872124130551,0.695024077046549,0.8742643124665597,0.5808,Q3,-1,improved 1
250103,25,2501,13,4,0,0,13,0,84.0,13338.0,50453.0,84.52,36.9,100.0,97.62,2026.0,27,26,4.761904761904762,0.32142857142857145,0.2640449438202247,0.2926698769395399,0.7953451043338684,0.4507,Q3,0.0,0.32142857142857145,0.7835741037988229,0.2926698769395399,0.9748528624933119,0.6837,Q4,1,worsened 1
160701,16,1607,9,1,1,19,9,0,88.0,26730.0,27550.0,90.91,61.36,90.91,60.23,2017.0,162,162,1.1363636363636365,1.8409090909090908,0.4839486356340289,0.2209737827715356,0.8544676297485286,0.5198,Q3,1.1363636363636365,1.8409090909090908,0.4200107009095773,0.2209737827715356,0.9202782236490101,0.5204,Q3,0,same
160802,16,1608,2,0,0,0,2,0,43.0,86007.0,83794.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
160401,16,1604,7,1,2,22,7,0,111.0,23136.0,22967.0,93.69,61.26,93.69,60.36,2016.0,5991,5240,0.9009009009009009,53.972972972972975,0.5056179775280899,0.1043338683788122,0.85366506153023,0.4879,Q3,1.8018018018018018,53.972972972972975,0.31112894596040663,0.1043338683788122,0.9208132691278759,0.4454,Q3,0,same
160110,16,1601,5,0,0,0,5,0,43.0,206843.0,206843.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
160105,16,1601,5,0,2,0,5,0,81.0,77182.0,11675.0,100.0,100.0,80.25,22.22,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),2.4691358024691357,0.0,0.23274478330658105,0.695024077046549,0.8191546281433922,0.5823,Q3,-2,improved 2
160301,16,1603,10,3,3,20,10,0,194.0,18399.0,17899.0,93.3,45.88,93.3,37.63,2023.0,1427,1146,1.5463917525773196,7.355670103092783,0.44703049759229535,0.1653290529695024,0.8148742643124666,0.4757,Q3,1.5463917525773196,7.355670103092783,0.34831460674157305,0.1653290529695024,0.869983948635634,0.4612,Q3,0,same
160506,16,1605,4,0,1,0,4,0,25.0,56346.0,20370.0,100.0,100.0,92.0,56.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),4.0,0.0,0.1415195291599786,0.695024077046549,0.9085072231139647,0.5817,Q3,-2,improved 2
160605,16,1606,11,1,2,0,11,0,89.0,30209.0,15266.0,94.38,68.54,88.76,38.2,2026.0,321,321,1.1235955056179776,3.606741573033708,0.48582129481005887,0.19689673622257892,0.8726591760299626,0.5185,Q3,2.247191011235955,3.606741573033708,0.2576243980738363,0.19689673622257892,0.8726591760299626,0.4424,Q3,0,same
160206,16,1602,11,11,1,10,11,0,65.0,7051.0,23006.0,64.62,16.92,95.38,58.46,2026.0,4857,1229,16.923076923076923,74.72307692307692,0.06367041198501873,0.09309791332263243,0.7367576243980738,0.2978,Q2,1.5384615384615385,74.72307692307692,0.3512573568753344,0.09309791332263243,0.9154628143392188,0.4533,Q3,1,worsened 1
220202,22,2202,6,0,0,0,6,0,53.0,25854.0,28630.0,92.45,64.15,100.0,83.02,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8630283574103799,0.7787,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9507758159443552,0.8098,Q5 (Worst),1,worsened 1
211210,21,2112,3,1,1,10,3,0,69.0,12718.0,12718.0,75.36,14.49,75.36,14.49,2018.0,0,0,1.4492753623188406,0.0,0.4590690208667737,0.695024077046549,0.7281968967362226,0.6274,Q4,1.4492753623188406,0.0,0.3624933119315142,0.695024077046549,0.7806313536650615,0.6127,Q4,0,same
120699,12,1206,42,38,5,18,42,0,355.0,2979.0,8591.0,27.89,1.97,72.96,25.63,,0,0,10.704225352112676,0.0,0.10647405029427501,0.695024077046549,0.6548956661316212,0.4855,Q3,1.4084507042253522,0.0,0.3707865168539326,0.695024077046549,0.8349384697699305,0.6336,Q4,1,worsened 1
200801,20,2008,7,1,1,0,7,0,64.0,24086.0,37375.0,85.94,57.81,85.94,67.19,2026.0,57,57,1.5625,0.890625,0.44435527019796683,0.24665596575708934,0.8456393793472445,0.5122,Q3,1.5625,0.890625,0.34563937934724454,0.24665596575708934,0.9352594970572499,0.5092,Q3,0,same
010402,01,0104,11,10,0,0,11,0,92.0,7530.0,40845.0,65.22,26.09,100.0,86.96,2019.0,8,8,10.869565217391305,0.08695652173913043,0.1032637774210808,0.34884965222043873,0.7680577849117175,0.4067,Q3,0.0,0.08695652173913043,0.7835741037988229,0.34884965222043873,0.956661316211878,0.6964,Q4,1,worsened 1
140308,14,1403,18,18,1,0,18,0,234.0,3514.0,24325.0,35.9,3.85,93.16,58.12,2025.0,67314,22732,7.6923076923076925,287.6666666666667,0.1653290529695024,0.051364365971107544,0.668004280363831,0.2949,Q2,0.4273504273504274,287.6666666666667,0.5436062065275549,0.051364365971107544,0.9149277688603531,0.5033,Q3,1,worsened 1
160404,16,1604,3,0,1,0,3,0,56.0,83018.0,25227.0,100.0,100.0,87.5,58.93,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),1.7857142857142856,0.0,0.3135366506153023,0.695024077046549,0.9165329052969502,0.6417,Q4,-1,improved 1
170102,17,1701,2,0,0,0,2,0,36.0,63136.0,43091.0,100.0,100.0,100.0,97.22,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9735152487961477,0.8174,Q5 (Worst),0,same
160505,16,1605,12,0,1,0,12,0,73.0,36111.0,16077.0,100.0,83.56,91.78,24.66,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.898876404494382,0.7906,Q4,1.36986301369863,0.0,0.3769395398608882,0.695024077046549,0.8303905831995719,0.6341,Q4,0,same
160702,16,1607,6,0,0,0,6,0,55.0,19060.0,51819.0,100.0,49.09,100.0,89.09,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.828517924023542,0.7672,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9614767255216693,0.8134,Q5 (Worst),1,worsened 1
160508,16,1605,2,0,0,0,2,0,14.0,119254.0,102417.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
250301,25,2503,14,5,1,0,14,0,92.0,12440.0,19677.0,77.17,26.09,97.83,46.74,2026.0,55,44,5.434782608695652,0.5978260869565217,0.23542001070090957,0.26324237560192615,0.7680577849117175,0.4222,Q3,1.0869565217391304,0.5978260869565217,0.4307116104868914,0.26324237560192615,0.8940609951845907,0.5293,Q3,0,same
160504,16,1605,2,0,0,0,2,0,53.0,64664.0,31086.0,100.0,100.0,100.0,88.68,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9598715890850722,0.8128,Q5 (Worst),0,same
160103,16,1601,11,0,1,0,11,0,154.0,39487.0,20263.0,100.0,88.31,95.45,51.3,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9069020866773676,0.7933,Q4,0.6493506493506493,0.0,0.5096308186195827,0.695024077046549,0.9026217228464419,0.7024,Q4,0,same
010205,01,0102,39,0,5,0,39,0,153.0,24553.0,8943.0,98.04,73.2,71.9,5.23,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8812199036918138,0.7847,Q4,3.2679738562091507,0.0,0.16907437132156233,0.695024077046549,0.7223113964686998,0.5288,Q3,-1,improved 1
160205,16,1602,3,3,1,0,3,0,28.0,8105.0,8693.0,75.0,17.86,75.0,17.86,2026.0,2314,120,10.714285714285714,82.64285714285714,0.1054039593365436,0.08667736757624397,0.7378277153558053,0.31,Q2,3.571428571428571,82.64285714285714,0.1586409844836811,0.08667736757624397,0.7990904226859283,0.3481,Q2,0,same
010401,01,0104,21,19,6,12,21,0,184.0,4430.0,10474.0,46.2,0.0,80.43,17.39,2026.0,1102,574,10.326086956521738,5.989130434782608,0.11075441412520064,0.18084537185660782,0.3175494917067951,0.203,Q2,3.260869565217391,5.989130434782608,0.16960941680042804,0.18084537185660782,0.7964151952915998,0.3823,Q2,0,same
180101,18,1801,10,2,6,95,8,2,133.0,5517.0,3431.0,54.89,9.02,41.35,8.27,2026.0,52545,17182,1.5037593984962405,395.0751879699248,0.45478865703584803,0.047084002140181914,0.7035848047084002,0.4018,Q3,4.511278195488721,395.0751879699248,0.13055109684323168,0.047084002140181914,0.7458533975387908,0.3078,Q2,-1,improved 1
170303,17,1703,6,0,0,0,6,0,10.0,42916.0,42916.0,100.0,80.0,100.0,80.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8932584269662921,0.7887,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9478330658105939,0.8088,Q5 (Worst),1,worsened 1
160703,16,1607,9,0,1,0,9,0,57.0,30735.0,16883.0,100.0,78.95,92.98,43.86,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8924558587479936,0.7885,Q4,1.7543859649122806,0.0,0.3172819689673622,0.695024077046549,0.8876404494382022,0.6333,Q4,0,same
081203,08,0812,1,0,1,0,1,0,81.0,34825.0,15502.0,100.0,98.77,85.19,33.33,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9320492241840557,0.8017,Q5 (Worst),1.2345679012345678,0.0,0.39914392723381487,0.695024077046549,0.8579454253611557,0.6507,Q4,-1,improved 1
160104,16,1601,5,0,1,0,5,0,64.0,36712.0,10286.0,100.0,96.88,87.5,18.75,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9261637239165329,0.7997,Q4,1.5625,0.0,0.34563937934724454,0.695024077046549,0.8044408774745854,0.615,Q4,0,same
081106,08,0811,2,1,1,0,2,0,94.0,13762.0,13762.0,93.62,20.21,93.62,20.21,2018.0,0,0,1.0638297872340425,0.0,0.49250936329588013,0.695024077046549,0.7495987158908507,0.6457,Q4,1.0638297872340425,0.0,0.43418940609951845,0.695024077046549,0.8084537185660781,0.6459,Q4,0,same
100902,10,1009,6,4,1,0,6,0,69.0,19998.0,17894.0,86.96,49.28,98.55,37.68,,0,0,5.797101449275362,0.0,0.2231139646869984,0.695024077046549,0.8298555377207063,0.5827,Q3,1.4492753623188406,0.0,0.3624933119315142,0.695024077046549,0.8705189941144997,0.6427,Q4,1,worsened 1
160113,16,1601,16,1,2,10,16,0,101.0,29375.0,26398.0,87.13,67.33,85.15,57.43,2026.0,13,13,0.9900990099009901,0.12871287128712872,0.4970572498662386,0.33279828785446763,0.869983948635634,0.5666,Q3,1.9801980198019802,0.12871287128712872,0.29052969502407705,0.33279828785446763,0.913322632423756,0.5122,Q3,0,same
210304,21,2103,6,0,1,0,6,0,147.0,35228.0,10686.0,100.0,95.92,83.67,17.69,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9253611556982343,0.7994,Q4,0.6802721088435374,0.0,0.5045478865703584,0.695024077046549,0.797752808988764,0.6658,Q4,0,same
040303,04,0403,1,0,1,0,1,0,35.0,50269.0,12233.0,100.0,88.57,80.0,25.71,2020.0,8,8,0.0,0.22857142857142856,0.777956126270733,0.3084537185660781,0.907972177635099,0.6648,Q4,2.857142857142857,0.22857142857142856,0.20331728196896737,0.3084537185660781,0.8362760834670947,0.4493,Q3,-1,improved 1
160501,16,1605,6,2,2,31,6,0,62.0,20623.0,20623.0,88.71,58.06,88.71,58.06,2019.0,3065,1706,3.225806451612903,49.435483870967744,0.33493846976993047,0.10861423220973783,0.8467094703049759,0.4301,Q3,3.225806451612903,49.435483870967744,0.1730872124130551,0.10861423220973783,0.9143927233814875,0.3987,Q2,-1,improved 1
190308,19,1903,12,9,1,0,12,0,93.0,4365.0,14322.0,41.94,4.3,93.55,31.18,2026.0,369,369,9.67741935483871,3.967741935483871,0.1260032102728732,0.1942215088282504,0.671482075976458,0.3306,Q2,1.0752688172043012,3.967741935483871,0.4317817014446228,0.1942215088282504,0.8517924023542001,0.4926,Q3,1,worsened 1
160202,16,1602,16,13,1,10,16,0,99.0,3856.0,17451.0,40.4,0.0,88.89,27.27,2025.0,36261,5191,13.131313131313133,366.27272727272725,0.08346709470304976,0.048154093097913325,0.3175494917067951,0.1497,Q1 (Best),1.0101010101010102,366.27272727272725,0.4451578384162654,0.048154093097913325,0.839218833600856,0.4442,Q3,2,worsened 2
021101,02,0211,4,3,1,0,4,0,68.0,5163.0,15752.0,50.0,8.82,66.18,44.12,2026.0,7551,3533,4.411764705882353,111.04411764705883,0.28196896736222576,0.07597645799892991,0.7025147137506688,0.3535,Q2,1.4705882352941175,111.04411764705883,0.3595505617977528,0.07597645799892991,0.8887105403959337,0.4414,Q3,1,worsened 1
190304,19,1903,28,2,1,0,28,0,129.0,13363.0,16704.0,93.02,1.55,94.57,27.91,2026.0,24,24,1.550387596899225,0.18604651162790697,0.44596040663456393,0.31781701444622795,0.6468699839486356,0.4702,Q3,0.7751937984496124,0.18604651162790697,0.4860888175494917,0.31781701444622795,0.8416265382557517,0.5485,Q3,0,same
110111,11,1101,6,6,1,4,6,0,88.0,2761.0,6377.0,23.86,7.95,61.36,10.23,2026.0,1409,979,6.8181818181818175,16.011363636363637,0.19127875869448904,0.14285714285714285,0.6998394863563403,0.3447,Q2,1.1363636363636365,16.011363636363637,0.4200107009095773,0.14285714285714285,0.7589620117710005,0.4406,Q3,1,worsened 1
210504,21,2105,7,5,1,0,7,0,484.0,8478.0,16450.0,70.45,4.13,89.88,39.26,2018.0,0,0,1.0330578512396695,0.0,0.4933119315141787,0.695024077046549,0.6698769395398609,0.6194,Q4,0.2066115702479339,0.0,0.5623327982878544,0.695024077046549,0.875334403424291,0.7109,Q4,0,same
170104,17,1701,4,0,0,0,4,0,34.0,50380.0,49785.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
220101,22,2201,21,16,3,10,21,0,131.0,3338.0,7773.0,28.24,0.76,70.99,1.53,2026.0,32859,12579,12.213740458015266,250.8320610687023,0.0893525949705725,0.05564472980203317,0.6380417335473515,0.261,Q2,2.2900763358778624,250.8320610687023,0.2541466024612092,0.05564472980203317,0.6827180310326377,0.3308,Q2,0,same
170302,17,1703,5,1,1,25,5,0,20.0,10836.0,10836.0,90.0,20.0,90.0,20.0,2026.0,610,546,5.0,30.5,0.2506688068485821,0.12573568753344033,0.7482611021936865,0.3749,Q2,5.0,30.5,0.12011771000535046,0.12573568753344033,0.8076511503477796,0.3512,Q2,0,same
160507,16,1605,2,0,0,0,2,0,23.0,16296.0,14588.0,100.0,30.43,100.0,13.04,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7790262172284644,0.7507,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.7726056714820759,0.7504,Q4,0,same
211203,21,2112,2,0,0,0,2,0,103.0,41912.0,16478.0,100.0,100.0,96.12,31.07,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.8512573568753344,0.7766,Q4,-1,improved 1
160603,16,1606,6,0,1,0,6,0,38.0,29793.0,13172.0,100.0,89.47,97.37,34.21,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9101123595505618,0.7944,Q4,2.631578947368421,0.0,0.2209737827715356,0.695024077046549,0.8614232209737828,0.5925,Q3,-1,improved 1
040119,04,0401,5,1,0,0,5,0,330.0,17996.0,33765.0,95.76,40.91,100.0,96.36,2018.0,0,0,0.30303030303030304,0.0,0.5510968432316747,0.695024077046549,0.8041733547351525,0.6834,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9721776350989834,0.8169,Q5 (Worst),1,worsened 1
100901,10,1009,9,0,1,0,9,0,70.0,42750.0,20620.0,100.0,100.0,91.43,51.43,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),1.4285714285714286,0.0,0.3662386302835741,0.695024077046549,0.9031567683253077,0.6548,Q4,-1,improved 1
080909,08,0809,8,0,1,0,8,0,273.0,37729.0,9104.0,100.0,90.84,77.66,15.75,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9149277688603531,0.796,Q4,0.3663003663003663,0.0,0.5502942750133761,0.695024077046549,0.7865168539325843,0.6773,Q4,0,same
180102,18,1801,4,0,3,0,4,0,417.0,38191.0,20158.0,99.76,77.7,88.49,50.12,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8903156768325308,0.7878,Q4,0.7194244604316548,0.0,0.4957196361690744,0.695024077046549,0.8994114499732477,0.6967,Q4,0,same
160210,16,1602,8,6,3,0,8,0,51.0,3840.0,8012.0,27.45,0.0,74.51,13.73,2026.0,3021,312,11.76470588235294,59.23529411764706,0.09229534510433386,0.10005350454788657,0.3175494917067951,0.17,Q1 (Best),5.88235294117647,59.23529411764706,0.10032102728731943,0.10005350454788657,0.7758159443552702,0.3254,Q2,1,worsened 1
221003,22,2210,9,3,2,0,9,0,87.0,6994.0,8279.0,72.41,13.79,80.46,13.79,2026.0,595,559,3.4482758620689653,6.839080459770115,0.32557517388978063,0.17335473515248795,0.7276618512573568,0.4089,Q3,2.2988505747126435,6.839080459770115,0.2536115569823435,0.17335473515248795,0.7766185125735687,0.4012,Q3,0,same
200105,20,2001,12,2,2,0,12,0,66.0,5345.0,4374.0,54.55,22.73,45.45,28.79,2026.0,2245,2182,3.0303030303030303,34.015151515151516,0.34697699304440877,0.12199036918138041,0.7576243980738363,0.4089,Q3,3.0303030303030303,34.015151515151516,0.18566078116639914,0.12199036918138041,0.8432316746923488,0.3836,Q2,-1,improved 1
210806,21,2108,9,0,1,0,9,0,510.0,38888.0,18582.0,100.0,99.41,95.69,43.33,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9325842696629213,0.8019,Q5 (Worst),0.19607843137254902,0.0,0.5628678437667202,0.695024077046549,0.8860353130016051,0.7146,Q4,-1,improved 1
160201,16,1602,32,19,5,137,32,0,130.0,4620.0,7871.0,46.92,0.0,79.23,0.0,2026.0,29233,8218,14.615384615384617,224.86923076923077,0.0743713215623328,0.057249866238630286,0.3175494917067951,0.1497,Q1 (Best),3.8461538461538463,224.86923076923077,0.14579989299090423,0.057249866238630286,0.3373461744248261,0.1801,Q1 (Best),0,same
100702,10,1007,4,0,1,0,4,0,68.0,12516.0,10669.0,92.65,26.47,70.59,23.53,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7701979668271803,0.7477,Q4,1.4705882352941175,0.0,0.3595505617977528,0.695024077046549,0.826645264847512,0.6271,Q4,0,same
090607,09,0906,9,2,1,0,9,0,597.0,11756.0,15807.0,88.94,21.44,91.79,32.66,2026.0,12,12,0.33500837520938026,0.020100502512562814,0.5484216158373462,0.37988228999464957,0.7544141252006421,0.5609,Q3,0.16750418760469013,0.020100502512562814,0.5655430711610487,0.37988228999464957,0.8560727661851257,0.6005,Q4,1,worsened 1
200604,20,2006,14,0,0,0,14,0,241.0,38026.0,22366.0,100.0,93.78,96.68,56.85,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9208132691278759,0.7979,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.9122525414660246,0.797,Q4,0,same
160509,16,1605,2,0,0,0,2,0,16.0,80584.0,40290.0,100.0,100.0,100.0,100.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),0,same
210303,21,2103,8,1,1,9,8,0,111.0,7014.0,7014.0,68.47,13.51,68.47,13.51,2026.0,22,21,0.9009009009009009,0.1981981981981982,0.5056179775280899,0.3135366506153023,0.7263242375601926,0.5152,Q3,0.9009009009009009,0.1981981981981982,0.46201177100053503,0.3135366506153023,0.7742108079186731,0.5166,Q3,0,same
100905,10,1009,6,0,1,0,6,0,69.0,17521.0,11613.0,91.3,36.23,88.41,10.14,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.7934724451578384,0.7555,Q4,1.4492753623188406,0.0,0.3624933119315142,0.695024077046549,0.7570893525949706,0.6049,Q4,0,same
250106,25,2501,6,2,1,0,6,0,56.0,4885.0,10794.0,50.0,0.0,83.93,16.07,2026.0,11,11,3.571428571428571,0.19642857142857142,0.3196896736222579,0.31514178705189944,0.3175494917067951,0.3175,Q2,1.7857142857142856,0.19642857142857142,0.3135366506153023,0.31514178705189944,0.7894596040663456,0.4727,Q3,1,worsened 1
